customer_id,full_name,date_of_birth,primary_contact,registered_country,consent_retail_personalisation,consent_cross_division_financial_view,created_date
37128,Brooke Holland,1982-09-24,+234711215146,Nigeria,False,False,2026-04-08
37129,Brian Alvarez,1956-01-27,+234821799289,Nigeria,True,True,2023-03-23
37130,Timothy Cabrera,1976-09-08,+234826801120,Nigeria,True,False,2022-02-12
37131,Paul Hamilton,1987-04-29,+234843281153,Nigeria,True,False,2020-02-23
37132,Amber Johnson,1951-02-17,+233814368921,Ghana,True,False,2025-04-09
37133,Jose Sellers,1952-04-15,+234727382866,Nigeria,True,True,2019-09-16
37134,Brittany Gross,1987-05-28,+234809843816,Nigeria,False,False,2023-08-19
37135,Anthony Morris,1976-05-15,+233906460103,Ghana,False,False,2023-12-16
37136,Mark George,1951-12-09,+234814396636,Nigeria,False,True,2025-06-09
37137,Kimberly Martin,1995-12-19,+254879284875,Kenya,True,True,2020-08-23
37138,David Hall,1977-09-15,+233901393225,Ghana,True,False,2020-12-07
37139,Sean Hoffman,1985-07-18,+234846039409,Nigeria,False,True,2020-03-07
37140,Sue Johnson,1983-07-04,+234771379831,Nigeria,True,False,2020-10-22
37141,Martin Wright,1976-10-07,+234839899653,Nigeria,True,True,2019-01-23
37142,Caitlin Baker,1992-05-14,+234819140149,Nigeria,True,True,2020-03-12
37143,Linda Rice,1969-06-24,+234782552816,Nigeria,True,True,2024-02-19
37144,Ryan Ramos,1976-06-10,+233768312165,Ghana,False,True,2022-08-24
37145,Charles Smith,1970-12-18,+234882860955,Nigeria,True,False,2022-03-02
37146,Patricia Meyer,1978-10-27,+234708621975,Nigeria,False,True,2021-11-12
37147,Chase Hines,1994-06-01,+234826991581,Nigeria,True,False,2025-08-25
37148,Nicole Hill,2007-09-15,+233703814605,Ghana,True,False,2019-05-30
37149,Rebecca Torres,1994-02-28,+233786155558,Ghana,False,False,2021-07-18
37150,Teresa Navarro,1976-08-26,+234904628469,Nigeria,True,False,2020-04-12
37151,Marcus Thompson,1992-03-09,+234720948640,Nigeria,True,True,2023-10-27
37152,Jennifer Harper,2000-01-07,+234857651501,Nigeria,True,False,2021-10-04
37153,Jay Mcdonald,1987-10-28,+234734609960,Nigeria,True,False,2026-06-21
37154,Erica Gibson,2007-12-27,+233722545172,Ghana,False,False,2019-03-20
37155,Barbara Hodges,2007-09-24,+233750621398,Ghana,True,False,2020-12-06
37156,Juan Rice,1978-02-16,+234716479554,Nigeria,True,False,2024-05-14
37157,Amanda Harris,1952-12-31,+234856809472,Nigeria,True,True,2021-01-08
37158,Roger Berry,1982-04-02,+254796550066,Kenya,True,False,2020-11-24
37159,James Jones,1989-05-12,+234785336534,Nigeria,True,True,2026-02-12
37160,Rachel West,1972-10-03,+234838571181,Nigeria,True,True,2022-09-03
37161,Sean White,1978-03-08,+234747266740,Nigeria,True,False,2022-12-04
37162,Heather Young,1976-08-27,+234750425092,Nigeria,True,False,2021-08-14
37163,Amanda Reed,1956-07-28,+234785250414,Nigeria,False,True,2021-09-04
37164,Julie Bowen,2005-01-24,+234814230534,Nigeria,True,True,2025-08-29
37165,Bradley Meza,1982-03-30,+234853543258,Nigeria,True,True,2023-04-05
37166,Brittney Gonzalez,1978-08-26,+233888245918,Ghana,False,False,2021-12-22
37167,Ryan Carroll,1990-09-22,+234876780582,Nigeria,True,False,2021-06-17
37168,Brian Brown,1951-05-25,+234720198834,Nigeria,True,False,2023-06-12
37169,Troy Smith,1970-12-25,+234771749574,Nigeria,True,False,2024-01-10
37170,Donald Keller,2008-01-03,+234759472918,Nigeria,True,False,2022-05-04
37171,Theresa Walker,2005-05-05,+234836315484,Nigeria,False,True,2023-03-11
37172,Margaret Perez,1951-12-26,+234764228009,Nigeria,False,False,2021-11-14
37173,Nancy Meyer,1978-01-02,+254734570103,Kenya,True,False,2021-11-06
37174,Ralph Bartlett,1986-03-18,+234878834504,Nigeria,True,True,2021-11-13
37175,Adam Snyder,1993-07-06,+234767756259,Nigeria,False,False,2025-03-21
37176,Vickie Richardson,1950-09-21,+234841426256,Nigeria,False,False,2022-05-30
37177,Sabrina Macdonald,1971-10-27,+234834303630,Nigeria,True,False,2022-12-08
37178,Dana Mueller,1957-06-08,+234883309925,Nigeria,False,False,2019-01-06
37179,Cynthia Rodriguez,1956-04-15,+234773600185,Nigeria,True,False,2019-05-23
37180,Scott Santos,1970-01-20,+234774156282,Nigeria,False,False,2021-08-31
37181,Sheila Rojas,1963-12-22,+233833190565,Ghana,False,True,2024-01-10
37182,Tony Lawrence,2003-01-27,+254790556710,Kenya,True,False,2026-04-10
37183,Tyler Martin,1999-12-20,+234712605823,Nigeria,False,True,2022-04-16
37184,Christopher Castro,1980-06-14,+233744525420,Ghana,True,False,2023-09-26
37185,Jamie Sullivan,2005-05-28,+233717918893,Ghana,True,True,2026-06-23
37186,Stephen Parker,1967-09-07,+254752107924,Kenya,False,False,2019-09-15
37187,Elizabeth Haynes,1979-04-26,+234744775481,Nigeria,True,True,2021-12-10
37188,Kayla Bailey,2000-02-13,+254812850076,Kenya,True,False,2025-02-07
37189,Hailey Guzman,1975-02-08,+234862021130,Nigeria,True,False,2020-07-18
37190,Andrew Jackson,2007-04-22,+233704911117,Ghana,True,False,2023-06-30
37191,Victoria Farley,1978-08-25,+234783648228,Nigeria,False,True,2024-03-16
37192,Noah Bryant,1977-10-14,+234834468370,Nigeria,False,False,2024-12-21
37193,Patricia Rivera,1964-09-16,+234890032750,Nigeria,False,True,2024-06-11
37194,Harold Montgomery,1971-11-29,+234736017501,Nigeria,False,False,2023-07-17
37195,Loretta Adams,1979-09-14,+234818444047,Nigeria,False,True,2022-05-30
37196,Taylor Garcia,1981-07-14,+254728175287,Kenya,True,False,2019-08-05
37197,Valerie Evans,1990-01-25,+234774430749,Nigeria,True,False,2019-04-30
37198,Travis Bailey,1967-11-13,+233703589712,Ghana,True,False,2019-03-10
37199,Kelly Lee,2000-05-29,+233777831739,Ghana,True,False,2024-05-06
37200,Christine Boyd,2004-11-15,+233787333297,Ghana,True,False,2019-04-21
37201,Bryce Hamilton,1990-02-09,+233752565507,Ghana,True,False,2021-01-18
37202,Shelley Mcguire,1956-01-10,+234798435309,Nigeria,False,False,2023-07-13
37203,Joshua Mckee,1977-08-28,+234847551985,Nigeria,True,True,2022-02-26
37204,Teresa Allen,1991-11-15,+234724661941,Nigeria,True,False,2022-03-07
37205,Cynthia Foster,1954-12-11,+234908369821,Nigeria,True,False,2022-11-03
37206,Gregory Williams,2002-09-23,+234888836762,Nigeria,True,True,2024-01-15
37207,Patricia Salazar,1978-03-04,+233826017421,Ghana,True,False,2024-06-22
37208,Ethan Wolf,1976-10-12,+233896592974,Ghana,True,True,2022-05-15
37209,Mario Berg,1954-07-23,+234853369180,Nigeria,True,False,2024-12-19
37210,Mary Savage,1952-06-29,+234899368561,Nigeria,False,True,2019-08-06
37211,Dustin Cruz,2005-08-26,+234756296951,Nigeria,False,True,2022-01-10
37212,Michael Smith,2007-11-21,+233701889948,Ghana,True,False,2024-08-15
37213,Kristina Davis,1992-02-08,+234802288560,Nigeria,True,True,2019-02-19
37214,Angela Moore,1990-12-21,+233769354273,Ghana,True,False,2019-08-04
37215,Alexa Powell,1996-08-11,+234899704827,Nigeria,False,True,2023-02-10
37216,Jesse Lewis,2002-10-26,+234718975453,Nigeria,True,False,2019-06-06
37217,John Herrera,1968-03-13,+234867581717,Nigeria,True,True,2025-07-15
37218,Carrie Leblanc,1967-01-12,+233778512174,Ghana,True,True,2022-10-15
37219,Brittany Wheeler,1995-02-08,+254724199078,Kenya,True,False,2023-01-05
37220,Jeffrey Brady,1980-09-18,+234813381933,Nigeria,True,False,2019-10-21
37221,Justin Rodgers,1978-08-27,+254707618786,Kenya,False,True,2024-12-12
37222,Tammy Smith,1969-10-31,+234876029718,Nigeria,True,False,2019-04-17
37223,Frank Rice,1979-02-09,+234803933667,Nigeria,True,False,2025-12-06
37224,Kayla Swanson,1971-03-01,+233882986802,Ghana,False,False,2021-03-09
37225,Douglas Foster,1977-12-12,+254712752842,Kenya,False,False,2021-03-20
37226,Johnathan Stout,1981-05-13,+233843894062,Ghana,True,False,2019-10-19
37227,Christine Hatfield,1998-11-12,+234795411099,Nigeria,False,False,2024-09-26
37228,Mr. Vincent Miller,1967-01-16,+234739052180,Nigeria,True,False,2022-05-08
37229,Michelle Small,1961-06-05,+233723461353,Ghana,False,False,2021-07-22
37230,Kelsey Ross,2000-06-24,+234742086464,Nigeria,False,True,2022-09-17
37231,Wanda Williamson,1994-01-23,+234711142497,Nigeria,False,False,2024-11-04
37232,Benjamin Morris,1975-08-24,+254836953175,Kenya,False,False,2020-09-17
37233,Margaret Rich,1974-05-15,+234702193316,Nigeria,False,True,2025-08-31
37234,Mr. Zachary Buchanan,1974-11-17,+254736118387,Kenya,False,False,2019-05-30
37235,Miranda Levine,1976-11-29,+234723531214,Nigeria,True,False,2022-10-04
37236,Dennis Knight,1982-05-22,+234871312535,Nigeria,True,False,2026-03-11
37237,Kimberly Perez,1995-11-04,+234779445405,Nigeria,False,False,2021-10-05
37238,Michael Everett,1982-08-18,+233702542551,Ghana,False,False,2020-11-16
37239,Tammy Norman,1992-08-25,+234879136693,Nigeria,True,False,2022-09-06
37240,Tammy Green,1972-05-15,+234725756853,Nigeria,True,False,2022-06-15
37241,Tim Robinson,1962-08-04,+234815215284,Nigeria,False,False,2023-07-14
37242,Ruth Fox,1997-11-27,+234887340224,Nigeria,True,False,2023-06-09
37243,Nancy Duncan,1955-11-08,+234770844289,Nigeria,True,False,2021-10-02
37244,Annette Martin,1960-08-08,+234745663099,Nigeria,True,False,2025-08-11
37245,Holly Kelly,1973-06-26,+234743335480,Nigeria,True,True,2019-10-23
37246,Sarah Baker,1995-08-23,+234846065426,Nigeria,False,False,2024-02-04
37247,Andrea Lawrence,1974-06-01,+254732008199,Kenya,True,False,2023-11-15
37248,Jonathan Roman,1983-03-15,+234750728186,Nigeria,False,True,2023-04-19
37249,Amy Curry,2005-10-08,+233764328833,Ghana,True,False,2020-09-25
37250,Sarah Adams,1982-12-21,+234841112427,Nigeria,True,True,2021-11-27
37251,Bobby Robinson,1968-04-20,+234881377641,Nigeria,False,False,2024-09-17
37252,Joseph Wright,1983-11-27,+254904660399,Kenya,False,True,2022-11-27
37253,Rebecca Little,1980-08-31,+233861591140,Ghana,True,False,2019-08-28
37254,Richard Gonzalez,1989-10-25,+234767665635,Nigeria,True,False,2025-12-02
37255,Tracie Rogers,1989-12-18,+234709026724,Nigeria,True,False,2022-05-01
37256,Mr. Gary Nelson,1987-06-16,+234870980288,Nigeria,True,False,2024-03-28
37257,Brandon Chavez,1966-01-28,+233727169398,Ghana,True,False,2022-06-29
37258,Kenneth Hanson PhD,1969-01-23,+234766667956,Nigeria,True,False,2020-05-15
37259,Jeffrey Strickland,2001-07-24,+234825157177,Nigeria,True,True,2020-07-27
37260,Mark Hunter,1999-07-29,+234905865468,Nigeria,True,True,2019-04-04
37261,Monica Robinson,1951-07-25,+233800815507,Ghana,True,False,2025-04-10
37262,Christian Cochran,2006-03-11,+234789711121,Nigeria,False,False,2022-10-19
37263,Monica Peters,1962-04-06,+234733035917,Nigeria,True,False,2021-06-02
37264,Mr. Anthony Martinez,1978-05-20,+234713865219,Nigeria,True,False,2021-06-24
37265,Alejandro Smith,2003-04-16,+234812094607,Nigeria,True,False,2019-01-14
37266,Linda Lewis,1968-12-13,+234819311300,Nigeria,False,True,2021-09-23
37267,Olivia Cervantes,1976-04-12,+233850514298,Ghana,True,False,2021-10-25
37268,Jennifer Johnson,1953-06-27,+234873087884,Nigeria,True,False,2022-10-08
37269,Haley Martinez,1961-06-27,+254837670985,Kenya,True,False,2021-02-04
37270,Glenda Clark,1984-12-11,+234848955150,Nigeria,True,False,2023-11-01
37271,Linda Wolf,1993-05-11,+233769894920,Ghana,True,False,2022-03-21
37272,Daniel Wright II,2003-09-24,+234751044364,Nigeria,False,True,2022-01-13
37273,Charles Romero,1991-11-23,+254730134372,Kenya,True,False,2021-07-11
37274,Alisha White,1983-12-22,+234777450268,Nigeria,True,False,2022-11-28
37275,Elijah Green,1951-12-19,+233881215992,Ghana,False,True,2020-07-23
37276,John Lopez,1976-07-03,+233882620148,Ghana,True,False,2024-07-05
37277,Cole Mills,1983-10-05,+234893939268,Nigeria,True,True,2020-10-03
37278,Nancy Davis,1954-09-05,+233779130328,Ghana,False,False,2019-08-02
37279,Colleen Bishop,1952-08-02,+234775382345,Nigeria,True,False,2026-04-04
37280,Matthew Le,1976-06-20,+234723783187,Nigeria,False,False,2023-11-11
37281,Cheryl Caldwell,1982-09-12,+234869932376,Nigeria,False,False,2024-08-29
37282,Marie Williams,1984-06-05,+254864196016,Kenya,True,False,2022-11-20
37283,Timothy Miller,1991-12-04,+234901345493,Nigeria,False,False,2025-11-27
37284,Jennifer Edwards,1956-11-16,+234908632320,Nigeria,True,False,2025-09-28
37285,Cory Zimmerman,2000-09-07,+254852894112,Kenya,False,False,2025-08-18
37286,Thomas Wang,1986-03-08,+233787438611,Ghana,True,False,2019-03-30
37287,Jeremiah Underwood,1957-08-24,+233833845363,Ghana,False,False,2019-08-02
37288,Jennifer Burch,1971-02-10,+234778855486,Nigeria,True,True,2019-09-18
37289,Bradley Miller,1961-01-27,+234778751422,Nigeria,False,True,2022-12-10
37290,Jessica Johnson,1963-11-05,+234849164047,Nigeria,False,True,2020-11-12
37291,Patricia Rodgers,1972-08-10,+233843781898,Ghana,False,False,2021-11-29
37292,Amanda Miller,1993-11-10,+233892558127,Ghana,True,True,2026-01-04
37293,Brian Mitchell,1976-06-13,+234791670170,Nigeria,True,False,2021-01-07
37294,Daniel Schaefer,1967-11-01,+234716624777,Nigeria,True,True,2022-08-27
37295,Rhonda Jones,1960-02-27,+234756263730,Nigeria,True,True,2022-12-04
37296,Sergio Patel,1986-09-04,+233906023390,Ghana,True,False,2021-11-25
37297,Jenny Boyd,1967-08-22,+233700600203,Ghana,False,False,2021-11-05
37298,Alexandra King,1996-01-09,+234895260726,Nigeria,False,False,2024-04-22
37299,Casey Montgomery,2002-09-07,+234903698865,Nigeria,True,True,2021-11-19
37300,Christopher Brown,1965-01-14,+234793454501,Nigeria,True,False,2020-12-08
37301,Michelle Hayes,1971-12-09,+234705742166,Nigeria,False,True,2019-12-23
37302,Angela Jacobs,1974-04-13,+233865172321,Ghana,False,False,2019-09-25
37303,Mark Snyder,1985-07-01,+234865561151,Nigeria,True,False,2024-05-17
37304,Christopher Archer,2004-06-13,+233844479767,Ghana,True,True,2025-04-26
37305,Johnny Hull,1977-07-17,+234851317648,Nigeria,True,False,2019-11-03
37306,Emily Williams,1971-04-14,+234769896651,Nigeria,True,True,2024-05-09
37307,Kristy Burns,1970-12-24,+254856932751,Kenya,True,False,2023-09-10
37308,Jeffrey Farrell,2001-09-07,+234729478928,Nigeria,True,False,2023-02-04
37309,Shawn Johnston,1989-01-22,+234876585140,Nigeria,False,False,2019-04-13
37310,Bryan Alvarez,1958-02-02,+234735951909,Nigeria,False,False,2026-04-01
37311,Calvin Watkins,1991-03-20,+234777694845,Nigeria,False,False,2025-10-25
37312,Gloria Richardson,1998-06-07,+234703162406,Nigeria,False,False,2020-05-05
37313,Michael Shields,1958-07-03,+234751126213,Nigeria,False,True,2020-03-03
37314,Max Bishop,1962-11-02,+233704411540,Ghana,True,True,2025-01-22
37315,Billy Fox,2003-02-27,+234820025563,Nigeria,True,False,2020-02-14
37316,Rachel Preston,1988-03-01,+234777669313,Nigeria,True,False,2019-11-01
37317,Robert Holmes,1961-06-17,+234858421034,Nigeria,True,False,2023-08-27
37318,Julia Mccall,1950-12-09,+234870847747,Nigeria,False,False,2023-09-27
37319,Mark Gray,1961-01-02,+234741298865,Nigeria,True,False,2019-08-19
37320,Jacob Matthews,1985-03-29,+234900433202,Nigeria,True,False,2024-12-18
37321,Lisa Ayala,1981-01-05,+234861768662,Nigeria,False,False,2022-08-28
37322,Scott Davis,1976-03-25,+234889922951,Nigeria,False,False,2025-10-15
37323,Kelly Nunez,2001-11-14,+234797965085,Nigeria,True,True,2023-03-14
37324,Christopher Johnson,1992-07-24,+234722526313,Nigeria,True,False,2025-03-04
37325,Emily Rodriguez,1990-04-13,+234745658606,Nigeria,False,False,2023-10-11
37326,Alexis Mcguire,1963-03-28,+233787231838,Ghana,True,False,2022-08-30
37327,Thomas Berry,1998-11-12,+254780213832,Kenya,True,False,2024-11-02
37328,Marcus Barker,1980-06-11,+233714333391,Ghana,True,False,2023-11-05
37329,Michael Carr,1985-09-23,+254855590378,Kenya,True,False,2024-04-27
37330,Robert Jefferson,2006-07-10,+234790200561,Nigeria,False,False,2023-02-09
37331,Daniel Thompson,1955-09-19,+234719784772,Nigeria,False,False,2023-07-28
37332,Richard Chen,1984-07-27,+234871894819,Nigeria,True,True,2019-09-21
37333,Jerry Parker,1956-03-31,+234817650791,Nigeria,True,True,2024-08-06
37334,Richard Greene,1995-06-05,+234875540505,Nigeria,True,True,2024-11-20
37335,Christopher Hale,1977-03-11,+234724065217,Nigeria,False,False,2025-05-11
37336,Jeremy Cunningham,1986-08-13,+234716089795,Nigeria,False,False,2019-05-01
37337,Mrs. Beth Lewis MD,1987-12-25,+233817619878,Ghana,False,False,2022-12-12
37338,Robert Bailey,1967-10-23,+234777390233,Nigeria,False,False,2019-06-11
37339,Corey Williams,1966-04-30,+254758574449,Kenya,True,False,2025-11-08
37340,Christopher Allen,1978-10-12,+234737774021,Nigeria,True,False,2022-05-21
37341,James Kramer,1986-01-05,+234787120081,Nigeria,True,False,2020-01-10
37342,John Hays,1989-01-17,+234794605683,Nigeria,False,False,2020-02-02
37343,Kimberly Smith,1954-05-05,+234878311530,Nigeria,False,True,2023-04-05
37344,Adam Haynes,1997-06-14,+234883829377,Nigeria,False,True,2023-01-14
37345,Rebecca Patel DDS,2000-05-30,+234826353748,Nigeria,False,False,2025-04-13
37346,Jesus Cruz,1958-07-20,+234820912457,Nigeria,True,False,2019-04-18
37347,Eugene Bernard,1956-12-24,+254817864507,Kenya,False,False,2020-01-31
37348,Ms. Amber Ingram,1999-03-04,+234706271036,Nigeria,True,False,2023-07-21
37349,Chelsea Branch,1996-11-20,+233839343503,Ghana,True,False,2025-04-17
37350,Brandon Jones,1971-03-14,+233845080699,Ghana,False,True,2019-08-14
37351,Nicholas Love,2001-01-05,+233862027449,Ghana,False,False,2019-05-26
37352,Noah Barr,1960-10-25,+234722004850,Nigeria,True,False,2025-10-30
37353,Ryan Knox,1953-01-27,+233906770765,Ghana,False,False,2026-01-03
37354,Michelle Cummings,1969-03-24,+234837423949,Nigeria,True,False,2022-10-09
37355,Jesse Hester,1960-09-13,+234811006444,Nigeria,False,True,2022-10-15
37356,Ian Fitzgerald,1987-08-22,+233869171809,Ghana,True,False,2022-09-09
37357,Richard Buchanan,1985-12-29,+254781621357,Kenya,False,False,2022-01-07
37358,Breanna Gutierrez,2008-05-21,+234836987118,Nigeria,True,False,2026-01-03
37359,Thomas Perkins,1978-08-29,+234747621457,Nigeria,True,False,2024-08-02
37360,Paul Lee,1979-12-13,+234891681910,Nigeria,True,True,2020-08-09
37361,Mark Cooper,2000-11-13,+234726160880,Nigeria,False,False,2024-12-18
37362,Deborah Meyer,1964-01-05,+234825101581,Nigeria,False,True,2022-10-22
37363,Sharon Gomez,2002-07-11,+234778931264,Nigeria,True,False,2024-12-17
37364,Earl Bennett,1994-03-19,+234899798127,Nigeria,False,True,2026-06-29
37365,Christopher Cole,1956-05-23,+254765937209,Kenya,True,False,2024-10-10
37366,Jared Leblanc,1960-09-14,+233856551090,Ghana,False,False,2025-07-24
37367,Daniel Mathis,1996-06-02,+233850939653,Ghana,True,True,2021-05-02
37368,Austin Guzman,1966-01-26,+254773299187,Kenya,True,True,2021-07-06
37369,Daniel Smith,1999-09-03,+234782312709,Nigeria,True,True,2019-04-21
37370,Rebekah Wiggins,2000-01-11,+233906610447,Ghana,True,True,2020-09-16
37371,Matthew Lin,1952-11-29,+254845885148,Kenya,True,False,2020-03-25
37372,Nicholas Roy,1971-11-19,+234808258567,Nigeria,False,False,2022-10-25
37373,Robert Gardner,1999-08-28,+234822010693,Nigeria,True,True,2019-08-28
37374,Mary Perry,1957-12-26,+233844285233,Ghana,False,False,2025-11-28
37375,Rebecca Jennings,1958-11-15,+234723426032,Nigeria,True,False,2022-12-26
37376,Andrew Davis,1979-06-23,+233722614177,Ghana,True,False,2019-01-18
37377,Kristine Evans,2003-10-05,+234853083114,Nigeria,True,False,2022-09-19
37378,Wesley Peters,2002-01-16,+234888898284,Nigeria,False,False,2024-09-15
37379,Paul Crawford,1983-05-30,+234871599463,Nigeria,True,False,2020-10-04
37380,Austin Harris,1979-09-25,+233752210774,Ghana,True,False,2023-07-09
37381,Elizabeth Kelly,1992-11-13,+234896494958,Nigeria,True,False,2019-02-16
37382,Lindsey Hood,1956-01-14,+234746148930,Nigeria,True,False,2022-08-14
37383,Nathan Adams,2008-03-03,+234797763623,Nigeria,False,False,2020-03-29
